frame,game_cnt,time,v,ey,ephi,s,reward,reward_component0,reward_component1,reward_component2
2184,211,559.64,7.745454545454552,0.7394563649818355,0.1393917801902287,19.793163628785187,-0.05120030399573539,-0.046854974732653716,-0.004345329263081674,0
2196,211,559.71,7.5272727272727336,1.0356244029178983,0.10506191439104962,19.793163628785187,-0.070113766929908,-0.06696190949817651,-0.0031518574317314883,0
2208,211,559.78,8.000000000000007,1.2834059961362905,0.09688046670607298,26.506601527294173,-0.08630546613173065,-0.08331747881648971,-0.0029879873152409476,0
2220,211,559.86,8.690909090909098,1.5538248631317966,0.12938643459129961,26.506601527294173,-0.10437123929999963,-0.10073287670750487,-0.003638362592494748,0
2232,211,559.93,9.709090909090916,1.997396745686395,0.1713957251817404,26.506601527294173,-0.13405556546701514,-0.12891369371156292,-0.005141871755452212,0
2244,211,560.01,10.800000000000008,2.529898704176321,0.15544655501612858,33.14845083909436,-0.16869386813344786,-0.164030471482964,-0.004663396650483857,0
2256,211,560.08,10.581818181818191,2.928461840446524,0.11066444167589484,33.14845083909436,-0.1945345362490818,-0.19121460299880494,-0.003319933250276845,0
2268,211,560.15,10.945454545454554,3.3379844018425864,0.14766385178306196,39.64855094951011,-0.2218539524075431,-0.2175824133359595,-0.004271539071583601,0
2280,211,560.22,11.963636363636374,3.7312026265726748,0.1693785824414764,45.95946569246512,-0.24771048681093547,-0.24302170059345007,-0.004688786217485385,0
2292,211,560.3,12.40000000000001,4.38649523026158,0.12460557648448756,45.95946569246512,-0.2904987161515323,-0.28691669468423114,-0.0035820214673011417,0
2304,211,560.37,13.127272727272738,5.016716770941997,0.21013448788609246,52.07307743731761,-0.3325880450906762,-0.3262840104540934,-0.0063040346365827735,0
2316,211,560.45,13.090909090909102,5.411583608582679,0.11491020674593821,58.04163856337393,-0.3579082263639161,-0.35469343860534885,-0.00321478775856725,0
2328,211,560.53,13.70909090909092,5.554329559462479,-3.1643249155166586e-05,63.99193678917007,-0.3666013208261851,-0.366525097736743,-7.62230894420579e-05,0
2340,211,560.61,14.545454545454557,5.26364991196776,-0.12339249617426695,63.99193678917007,-0.34685824672071736,-0.35040700085047843,0.0035487541297611,0
2352,211,560.68,14.254545454545466,4.591532165116883,-0.1920705175644002,70.04000876561581,-0.3020543521410216,-0.3078931330440296,0.005838780903007981,0
2364,211,560.75,14.50909090909092,3.7637237364848697,-0.23530700951350592,76.24430165682475,-0.24859890651132563,-0.25367079494914774,0.005071888437822112,0
2376,211,560.85,15.890909090909105,2.7312630397619353,-0.18459591558426824,82.61737354912891,-0.1797665372444404,-0.1855313800029077,0.00576484275846731,0
2388,211,560.92,16.03636363636365,1.7406499127350938,-0.16754690696092522,89.14037556205272,-0.11454116478473114,-0.11986919772025909,0.005328032935527937,0
2400,211,560.99,15.92727272727274,1.1410732886856805,-0.06197843389924018,89.14037556205272,-0.0751768914074874,-0.07726259191263847,0.002085700505151069,0
2412,211,561.07,16.400000000000013,0.9861352396694735,0.00994191080103235,95.77588620343498,-0.0650881396838064,-0.06501553882780223,-7.260085600417687e-05,0
2424,211,561.15,17.16363636363638,1.1437611112969894,0.03246438991272704,102.47870884997097,-0.07548373036261066,-0.07450979866522885,-0.0009739316973818113,0
2436,211,561.22,17.236363636363652,1.5070118665461494,0.09751292555421509,109.20535129618506,-0.09945343718536882,-0.09667731032394032,-0.0027761268614285026,0
2448,211,561.3,19.490909090909106,2.4982865268329166,0.23769843001855562,115.92313087334419,19.835947236772434,-0.15714135992032507,-0.0069114033072421545,20
2460,211,561.37,20.327272727272742,4.3038888954039605,0.3256075504078617,115.92313087334419,-0.2824400378942104,-0.27281687325614634,-0.00962316463806408,0
2472,212,561.5,0.18181818181818185,-0.0019393939393181096,-0.07646633659775226,7.703378705833963e-14,20.08645963296766,-0.0,0.0864596329676604,20
2484,212,561.57,0.8000000000000002,-0.18714881140353432,-0.08239547859849816,7.703378705833963e-14,0.013503607767290912,0.01094383053558033,0.0025597772317105826,0
2496,212,561.64,0.290909090909091,-0.39464240540578344,-0.050098364009255825,7.703378705833963e-14,0.027037574326453123,0.025534623406175447,0.0015029509202776747,0
2508,212,561.72,0.3272727272727273,-0.49252129676282363,-0.04716068755443725,7.703378705833963e-14,0.03323265239208508,0.03199464761447234,0.0012380047776127422,0
2520,212,561.79,1.2363636363636366,-0.7259332074802186,-0.15868785967274057,7.703378705833963e-14,0.05050214698439112,0.045741511194208904,0.004760635790182217,0
2532,212,561.87,1.1636363636363638,-1.117227747240266,-0.14410596778795082,7.703378705833963e-14,0.07601361224618068,0.07169043321254216,0.004323179033638524,0
2544,212,561.95,0.3272727272727271,-1.4215537544142007,-0.1294279322933054,7.703378705833963e-14,0.09696173454805601,0.09299066885637118,0.003971065691684834,0
2556,212,562.02,0.18181818181818185,-1.4448251529897735,-0.13537014167972883,7.703378705833963e-14,0.09920296701039573,0.0952304783745569,0.00397248863583882,0
2568,212,562.09,0.18181818181818185,-1.5272327916113426,-0.13242100458681616,7.703378705833963e-14,0.10445003436501168,0.1004774042274072,0.003972630137604485,0
2580,212,562.16,0.3272727272727272,-1.6329095969135716,-0.12065677984723111,7.703378705833963e-14,0.11090411457520422,0.10719604279891375,0.0037080717762904758,0
2592,212,562.24,0.3636363636363636,-1.7405377655258223,-0.10003837737310706,7.703378705833963e-14,0.1173007299702323,0.11429957864903909,0.0030011513211932114,0
2604,212,562.31,0.14545454545454548,-1.8665907132380346,-0.12652572914535742,7.703378705833963e-14,0.12660677738900486,0.12281100551464415,0.0037957718743607226,0
2616,212,562.38,0.6181818181818183,-1.94316728401843,-0.06466807229378979,7.703378705833963e-14,0.12943041116236934,0.12722596705884062,0.002204444103528709,0
2628,212,562.46,0.47272727272727283,-2.1450657120780363,-0.0059397255197719545,7.703378705833963e-14,0.1409490935245052,0.14068270913058598,0.0002663843939192123,0
2640,212,562.54,0.07272727272727274,-2.2105402403894687,0.06485049675953514,7.703378705833963e-14,0.1439501409629189,0.14589565586570494,-0.001945514902786054,0
2652,212,562.62,0.4,-2.3385265742746046,0.07955862002359249,7.703378705833963e-14,0.1510735297414312,0.15346028834213898,-0.0023867586007077744,0
2664,212,562.7,0.3636363636363637,-2.4130840561584668,0.07366504191071677,7.703378705833963e-14,0.156422038495434,0.15863198975275553,-0.002209951257321503,0
2676,212,562.77,0.2545454545454546,-2.5001965282020673,0.05890940008167256,7.703378705833963e-14,0.16273884346378523,0.16450612546623541,-0.0017672820024501766,0
2688,212,562.85,0.29090909090909095,-2.5713066139882232,0.058906155561180285,7.703378705833963e-14,0.16743193441336282,0.16919911908019822,-0.0017671846668354085,0
2700,212,562.93,0.5454545454545456,-2.684720728295533,0.06478916515966082,7.703378705833963e-14,0.17442385342931846,0.1763675283841083,-0.0019436749547898245,0
2712,212,563.01,1.0545454545454551,-2.956595693230212,0.07648677118261293,7.703378705833963e-14,0.19106555510842824,0.19336015824390662,-0.0022946031354783877,0
2724,212,563.08,1.1636363636363642,0.10354456437713516,0.17049048745375162,6.468711097034316,-0.011612039033114516,-0.006497324409501967,-0.005114714623612548,0
2736,212,563.16,1.1272727272727279,0.17388547937215515,0.17632617901057746,6.468711097034316,-0.016395752835665835,-0.01110596746534851,-0.005289785370317324,0
2748,212,563.23,0.9090909090909095,0.2334169963031624,0.16463546244128713,6.468711097034316,-0.020144133704582692,-0.01511733090470707,-0.005026802799875623,0
2760,212,563.31,0.4363636363636368,0.26563356815074085,0.18228996607898607,6.468711097034316,-0.022861289849996993,-0.01739259086762741,-0.005468698982369582,0
2772,212,566.75,0.6909090909090915,0.29316090592970684,0.16171285409656777,6.468711097034316,-0.02412028681857241,-0.01918077867277724,-0.004939508145795171,0
2784,212,566.87,1.781818181818183,0.3537894550202769,0.12672573291705902,6.468711097034316,-0.026755526966822842,-0.022953754979311073,-0.0038017719875117705,0
2796,212,566.96,1.963636363636365,0.42442514137202986,0.10644790387269909,6.468711097034316,-0.030999283619967184,-0.027632147267850803,-0.0033671363521163796,0
2808,212,567.03,1.963636363636365,0.4867681795870032,0.09198924515841922,6.468711097034316,-0.03449205887562311,-0.03181919290208106,-0.002672865973542047,0
2820,212,567.11,3.054545454545457,0.5869461199264387,0.20882175098653333,6.468711097034316,-0.04389621901378196,-0.03771756969117265,-0.006178649322609306,0
2832,212,567.18,3.418181818181821,0.8068847391711512,0.21167634266325708,6.468711097034316,-0.058436749497411684,-0.052000920534021805,-0.006435828963389882,0
2844,212,567.27,4.581818181818186,1.0353929331971226,0.14652658603716784,6.468711097034316,-0.07155436437796982,-0.06715856679685478,-0.004395797581115035,0
2856,212,567.36,4.800000000000003,1.2786732753102124,0.20279192895753573,13.087892729268077,-0.08860404383957095,-0.08277313099849329,-0.005830912841077658,0
2868,212,567.43,4.690909090909095,1.679829223461611,0.3913924772106476,13.087892729268077,-0.11900402662204779,-0.10793813652856143,-0.011065890093486356,0
2880,212,567.51,5.490909090909096,2.5154730295581573,0.6040013756014675,13.087892729268077,-0.178652684979382,-0.16053264371133796,-0.018120041268044024,0
2892,212,567.58,6.363636363636369,3.5320634637706982,0.553932109369077,13.087892729268077,-0.24390988795001906,-0.22729192466894674,-0.01661796328107231,0
2904,212,567.66,8.181818181818189,4.665292956319731,0.4881964251808135,19.793163628785187,-0.31607714622512334,-0.3012681588947291,-0.01480898733039429,0
2916,212,567.74,8.218181818181826,5.912560436302102,0.5234187848586056,19.793163628785187,-0.3984813846173142,-0.3831041167306045,-0.015377267886709687,0
2928,213,567.86,0.4,-0.05915130870669915,-0.07350425105442193,7.703378705833963e-14,0.005405116406897836,0.003199988875265178,0.002205127531632658,0
2940,213,567.94,1.818181818181819,-0.32668947682586,-0.12927321792492874,7.703378705833963e-14,0.022647961756504135,0.01868264684248448,0.003965314914019657,0
2952,213,568.01,3.2727272727272747,-1.1809528818194006,-0.12915370886006095,7.703378705833963e-14,0.07610006419911572,0.07231112382497219,0.003788940374143523,0
2964,213,568.09,4.181818181818185,-2.334396947317777,-0.19447129627166504,7.703378705833963e-14,0.15240565572113135,0.14691113446783027,0.00549452125330109,0
2976,213,568.16,4.581818181818186,-0.3516824257793776,-0.18007861804236702,6.468711097034316,0.027157617590953684,0.021755259049682674,0.00540235854127101,0
2988,213,568.23,4.581818181818186,-0.6176052466464418,-0.18852387990470731,6.468711097034316,0.04484426318966779,0.03927297796831168,0.005571285221356113,0
3000,213,568.31,4.872727272727277,-0.9021939816101726,-0.14368105968458078,6.468711097034316,0.06271572035614204,0.058321017844353486,0.00439470251178855,0
3012,213,568.38,4.509090909090912,-1.1209471187060425,-0.14368425578956945,6.468711097034316,0.07713835037792822,0.07282782270424114,0.004310527673687083,0
3024,213,568.46,4.327272727272731,-1.3118604701984649,-0.12956401325826228,6.468711097034316,0.08948571035088983,0.08559878995314196,0.0038869203977478684,0
3036,213,568.54,4.363636363636367,-1.483127546562896,-0.09854652909684036,13.087892729268077,0.10008720100192563,0.09713080512902042,0.002956395872905211,0
3048,213,568.61,4.872727272727277,-1.6207061821848994,-0.07040808421683886,13.087892729268077,0.10861060867727014,0.1063298164930899,0.0022807921841802425,0
3060,213,568.69,5.890909090909096,-1.7467910169640857,-0.11822086183327318,13.087892729268077,0.11748265652931952,0.11418640149394609,0.003296255035373443,0
3072,213,568.76,7.636363636363643,-2.0941888433246585,-0.18965008394207716,13.087892729268077,0.14122343123085068,0.13577931243362967,0.005444118797221007,0
3084,213,568.84,8.327272727272735,-2.578152154663384,-0.2114028277544011,19.793163628785187,0.17342483359844607,0.16708274876581403,0.006342084832632033,0
3096,213,568.91,8.654545454545461,-3.148347777277007,-0.2372958398664302,19.793163628785187,0.21117958362732364,0.20438481557865454,0.006794768048669115,0
3108,213,568.98,8.727272727272736,-3.8256524279252844,-0.2373116547002163,26.506601527294173,0.2560268543096032,0.24882661584422178,0.007200238465381434,0
3120,213,569.06,9.200000000000006,-4.495194810340911,-0.2651095709352953,26.506601527294173,0.30034929867601406,0.292557208985012,0.007792089691002113,0
3132,213,569.15,9.78181818181819,-5.318976439899996,-0.28118112529312933,26.506601527294173,0.35474654339710704,0.3462310387579911,0.00851550463911591,0
3144,213,569.22,10.436363636363645,-6.210807852500082,-0.27587281124525376,33.148450839094366,0.4131688682024702,0.40489268386511257,0.008276184337357613,0
3156,214,569.35,1.1272727272727272,-0.1561201986328409,-0.07066423965176138,7.703378705833963e-14,0.010743237169688061,0.008447962352874202,0.002295274816813859,0
3168,214,569.43,1.0909090909090906,-0.5313744566693703,-0.06190853976280364,7.703378705833963e-14,0.03485648044372131,0.033086824514611084,0.0017696559291102254,0
3180,214,569.5,1.5272727272727276,-0.946372946935978,-0.038651976106247155,7.703378705833963e-14,0.06102015401110592,0.05977337353688322,0.0012467804742226996,0
3192,214,569.57,1.8909090909090915,-1.4912437162007535,-0.0676512441533097,7.703378705833963e-14,0.09718776919475455,0.09515823187015526,0.0020295373245992907,0
3204,214,569.66,3.345454545454547,-2.3092606962427467,-0.10514687073002893,7.703378705833963e-14,0.14983140921326996,0.14659143139410483,0.0032399778191651274,0
3216,214,569.73,3.8181818181818206,-0.023145180201732084,-0.04288027182485221,6.468711097034316,0.00239612207928942,0.0012800112169183268,0.0011161108623710936,0
3228,214,569.81,4.109090909090912,-0.10851815920641195,-0.08822247695706542,6.468711097034316,0.009047955609170232,0.006571057008476303,0.0024768986006939286,0
3240,214,569.88,4.472727272727275,-0.22738967820692618,-0.0853995093187736,6.468711097034316,0.016909173807608466,0.014347188528045257,0.0025619852795632082,0
3252,214,569.96,5.054545454545457,-0.2955846199251373,-0.026499472805809887,6.468711097034316,0.020128866422631845,0.019249835131705577,0.0008790312909262665,0
3264,214,570.04,4.8000000000000025,-0.324552945103061,-0.018102205447111164,6.468711097034316,0.021809482982712507,0.021266416819299173,0.0005430661634133349,0
3276,214,570.11,5.163636363636367,-0.34534802078704796,-0.023691480411604182,13.087892729268077,0.023232551354850046,0.022605790377203325,0.0006267609776467209,0
3288,214,570.19,6.109090909090913,-0.381408114317279,-0.020909309579793867,13.087892729268077,0.02546876269348613,0.025007695605996024,0.0004610670874901057,0
3300,214,570.26,6.0000000000000036,-0.4150489656109824,-0.018214367650282615,13.087892729268077,0.027691478541641824,0.027228180720836652,0.000463297820805173,0
3312,214,570.34,6.690909090909096,-0.46726836191885907,-0.048630918673764345,19.793163628785198,20.031585632628865,0.030374927183480442,0.0012107054453834552,20
3324,214,570.41,9.490909090909097,-0.6857857693538386,-0.11133335601958061,19.793163628785198,0.046751689893210956,0.043492166986711274,0.003259522906499681,0
3336,214,570.49,11.490909090909101,-1.071700322667824,-0.1207342051256175,19.793163628785198,0.07192253951846399,0.0683793598325517,0.0035431796859122988,0
3348,214,570.57,12.181818181818192,-1.5841074915964293,-0.13122998321166746,26.506601527294173,0.10568249171282118,0.10174559221647116,0.003936899496350023,0
3360,214,570.64,12.145454545454555,-2.194069854341328,-0.1587996490640009,33.14845083909436,20.14621555001719,0.1413733261530293,0.004842223864161274,20
3372,214,570.72,12.909090909090919,-2.824935462842091,-0.1905565046638129,33.14845083909436,0.1878955118356227,0.18217881669570832,0.005716695139914387,0
3384,214,570.79,13.200000000000012,-3.5764378439154263,-0.14921761820246937,39.64855094951011,0.23715060156357076,0.23236412149330898,0.0047864800702617895,0
3396,214,570.87,15.381818181818195,-4.123055709763054,-0.0530596997859063,39.64855094951011,0.27237107888932627,0.27017038945494576,0.002200689434380516,0
3408,214,570.94,19.05454545454547,-3.7822383636106225,0.15398303346546394,45.95946569246512,0.2499856576834477,0.2537206399744264,-0.003734982290978719,0
